Dependents,tenure,MultipleLines,OnlineSecurity,TechSupport,StreamingTV,PaperlessBilling,MonthlyCharges,Churn,ChargesPerTenure,TenureGroup,NumAddons,HasStreaming,IsLongTermContract,IsAutoPayment,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check
0,1.4088534073065913,0,1,1,1,1,-0.5135052895385016,0,-0.5823798461506957,3,4,1,1,1,1,0,0,0,1,0,0,0
0,-0.01718523736426863,0,0,0,0,0,-1.477478147256109,0,-0.5951113554370827,2,0,0,1,1,0,0,1,0,1,0,1,0
0,1.4088534073065913,1,1,0,1,1,1.3562696499999605,0,-0.4858206465067494,3,4,1,1,0,0,1,0,0,1,0,0,1
0,1.6125732136881425,0,1,1,1,1,-0.011574594657954289,0,-0.5640368315553203,3,6,1,1,1,1,0,0,0,0,1,1,0
0,1.5718292524118322,1,0,1,1,1,1.4559909801086786,1,-0.49102769075421554,3,5,1,1,1,0,1,0,0,0,1,1,0
1,-1.2802480369298874,0,0,0,0,1,-0.4952230456852367,0,2.245302671422472,0,1,0,0,0,1,0,0,1,0,0,0,1
0,0.5532302205040753,0,0,0,0,0,-1.146735735728861,1,-0.5918412780817649,2,1,0,0,1,1,0,0,1,0,0,0,0
0,-1.2395040756535771,0,0,0,0,1,-1.1434116913919037,1,0.5157628975333322,0,1,0,0,0,1,0,0,1,0,0,0,1
0,-1.2802480369298874,0,0,0,0,1,-0.6448050408483137,1,1.9826616483909376,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0.6347181430566958,0,0,0,0,1,0.028313937385533002,0,-0.5107009525701074,2,3,1,1,0,1,0,0,0,1,0,0,1
0,1.1643896396487294,1,0,1,1,1,1.2798166302499436,0,-0.47260830240063,3,4,1,1,1,0,1,0,0,1,0,0,0
0,-0.01718523736426863,0,0,0,0,0,0.6432621397226272,1,-0.3694346245359126,2,2,1,0,1,0,1,0,1,0,0,0,0
0,-1.2395040756535771,0,0,0,0,0,-0.6763834620494076,0,1.062445323250822,0,0,0,0,0,1,0,0,1,0,0,0,1
0,-1.1987601143772668,0,0,0,0,0,-1.4974224132778524,1,-0.09074331676356247,0,0,0,0,0,0,0,1,1,0,0,0,1
0,-1.1172721918246462,0,0,1,0,1,0.6848126939345931,1,0.9943532061685724,0,2,1,0,1,0,1,0,1,0,0,1,0
1,1.5718292524118322,1,1,1,1,0,0.8343946890976701,0,-0.5213448952646457,3,6,1,1,1,1,0,0,0,0,1,0,0
0,0.18653456901728277,1,1,0,0,1,-0.3240347623319375,0,-0.4979904937039794,2,1,0,0,0,1,0,0,1,0,0,0,0
1,1.3273654847539706,1,0,1,1,1,1.3064089849456015,0,-0.482980440553586,3,4,1,1,1,0,1,0,0,0,1,0,0
1,1.4088534073065913,1,0,1,1,1,1.3895100933695332,0,-0.4841040385130792,3,4,1,1,1,0,1,0,0,1,0,0,0
1,0.6754621043330061,1,0,0,0,0,0.34576017156495187,1,-0.4915335179096837,3,0,0,0,1,0,1,0,1,0,0,1,0
1,0.7162060656093164,1,1,1,1,1,0.18953008772796023,0,-0.5057332992333231,3,3,1,1,1,1,0,0,0,0,1,1,0
1,-0.3023929662984406,0,0,0,0,0,-1.5024084797832884,0,-0.5790984839474108,2,0,0,1,0,0,0,1,0,1,0,0,1
1,-0.6283446565089229,1,0,0,0,1,-0.29744240763627927,1,-0.30490923739606657,1,1,0,1,0,1,0,0,0,1,0,0,0
1,1.2866215234776603,1,0,0,0,1,-1.35448850678869,0,-0.6239045935175769,3,0,0,1,0,0,0,1,0,0,1,0,0
0,-0.3023929662984406,0,0,0,1,1,-0.887460277446194,0,-0.496041066407524,2,2,1,1,1,1,0,0,0,1,0,1,0
0,-0.38388088885106114,1,0,0,1,1,1.382862004695619,1,-0.14959436081322103,1,4,1,0,0,0,1,0,1,0,0,0,1
0,-0.3431369275747509,0,0,1,0,0,-1.0154359844190488,0,-0.5071752499480061,1,2,0,0,0,1,0,0,1,0,0,0,0
0,0.18653456901728277,1,0,0,1,1,1.1717851892988325,0,-0.35975837631896135,2,3,1,0,0,0,1,0,1,0,0,0,1
0,-0.46536881140368175,0,0,0,0,1,0.12803526749425098,0,-0.30284583990872566,1,0,0,0,0,0,1,0,1,0,0,0,1
0,-1.2802480369298874,0,0,0,0,1,-0.6315088635004846,0,2.006007517104852,0,0,0,0,0,1,0,0,1,0,0,0,0
0,-0.9135523854430948,1,0,0,0,1,0.36404241541821675,0,0.13674625621577147,0,0,0,0,0,0,1,0,1,0,0,0,0
0,-1.076528230548336,0,0,0,0,1,0.6515722505650204,1,0.7403279204005065,0,2,1,0,0,0,1,0,1,0,0,0,1
0,0.7569500268856267,1,1,0,0,1,1.0504575709998925,0,-0.450696206020883,3,3,1,1,1,0,1,0,0,1,0,1,0
0,-0.9135523854430948,0,0,0,0,1,-1.4708300585821945,0,-0.4490228133333472,0,0,0,0,0,0,0,1,1,0,0,0,0
0,-1.076528230548336,0,1,1,0,0,-0.46032058014718524,0,0.18252841434305772,0,4,1,0,1,1,0,0,1,0,0,1,0
1,0.5939741817803856,1,1,1,1,1,0.8543389551194135,0,-0.44701100078318984,2,6,1,1,0,1,0,0,0,0,1,0,0
1,1.1643896396487294,1,1,1,0,1,0.48537003371715715,0,-0.5176055816153515,3,5,1,1,0,1,0,0,0,1,0,0,1
0,0.797693988161937,0,1,0,1,1,-0.20104512186451856,0,-0.5377010745116713,3,5,1,1,1,1,0,0,0,0,1,0,0
1,0.10504664646466222,1,1,0,0,1,-0.17777681150581762,0,-0.4743289096602353,2,2,0,0,1,1,0,0,1,0,0,1,0
0,1.5718292524118322,1,0,0,1,1,1.359593694336918,0,-0.4957292893146565,3,4,1,1,1,0,1,0,0,1,0,0,0
0,-1.076528230548336,0,1,0,0,0,-0.2841462302884502,1,0.2709092030457327,0,2,0,0,0,1,0,0,1,0,0,0,1
0,0.512486259227765,0,1,0,0,0,-0.3822055382286897,0,-0.5318406677631415,2,2,0,1,1,1,0,0,0,0,1,1,0
0,-1.2395040756535771,1,0,0,1,1,0.6897987604400287,1,2.6616373301539413,0,1,1,0,0,0,1,0,1,0,0,0,1
0,-1.1580161531009565,0,0,0,1,1,0.12803526749425098,1,0.9355994365718884,0,3,1,0,1,1,0,0,1,0,0,0,0
0,-1.2395040756535771,0,0,0,0,0,-1.346178395946297,0,0.278413232275205,0,0,0,0,0,1,0,0,1,0,0,0,0
0,-1.1580161531009565,0,0,0,1,0,0.4338473464943191,1,1.1503814287398983,0,1,1,0,0,0,1,0,1,0,0,0,1
0,0.7569500268856267,1,1,1,0,0,-0.16281861198951006,0,-0.5326312260264471,3,2,0,1,1,1,0,0,0,1,0,1,0
1,1.1236456783724194,1,0,0,0,0,-1.3578125511256471,0,-0.6212638313187898,3,0,0,1,1,0,0,1,0,1,0,1,0
0,-0.9542963467194051,0,0,0,0,1,-1.4841262359300234,0,-0.431884823345633,0,0,0,1,0,0,0,1,0,1,0,0,0
0,-1.1987601143772668,1,0,0,1,1,1.3479595391575674,1,2.4072646356252516,0,4,1,0,1,0,1,0,1,0,0,0,0
0,-0.6283446565089229,1,0,1,0,1,1.025527238472713,0,-0.04680768883668234,1,3,1,0,1,0,1,0,1,0,0,0,0
0,-0.9950403079957154,1,0,0,1,1,0.7396594254943878,1,0.46193770022069686,0,1,1,0,0,0,1,0,1,0,0,0,1
1,0.5532302205040753,0,1,1,1,0,0.5385547431084732,0,-0.46592260320990886,2,5,1,1,0,1,0,0,0,0,1,0,0
0,1.4495973685829016,0,1,1,1,1,0.5867533859943537,0,-0.5276113437207658,3,6,1,1,1,1,0,0,0,0,1,1,0
0,-1.2802480369298874,0,0,0,1,1,-0.37555744955477505,1,2.4554154898476996,0,1,1,0,0,1,0,0,1,0,0,0,0
0,-1.1580161531009565,0,0,0,0,0,-1.472492080750673,0,-0.18850414200307802,0,0,0,1,1,0,0,1,0,1,0,0,0
0,-1.2802480369298874,0,0,0,0,1,-1.3195860412506386,1,0.797858811159795,0,0,0,0,0,1,0,0,1,0,0,0,0
1,-0.18016108246950976,0,0,1,0,1,-0.3456410505221597,0,-0.44812630270091636,2,2,0,1,1,1,0,0,0,1,0,1,0
0,0.2680224915699033,0,0,0,1,1,-0.20603118836995443,0,-0.4960859623088969,2,2,1,1,1,1,0,0,0,1,0,1,0
0,-0.8728084241667845,0,0,0,0,0,0.6648684279128493,0,0.15779291058664854,0,2,1,0,0,0,1,0,1,0,0,0,1
0,1.5718292524118322,0,0,1,1,1,-0.11295794693515106,0,-0.5675502604276007,3,5,1,1,1,1,0,0,0,0,1,1,0
1,-1.2395040756535771,0,0,0,0,0,-1.4758161250876303,0,0.12666508563476303,0,0,0,0,0,0,0,1,1,0,0,0,0
0,-0.09867315991688919,0,0,0,0,1,0.4936801445595503,1,-0.36717534691843706,2,2,0,0,0,0,1,0,1,0,0,0,0
0,-0.6283446565089229,0,0,0,0,0,-1.4841262359300234,0,-0.5364224354757152,1,0,0,1,0,0,0,1,0,1,0,0,0
0,0.9199258719908678,1,0,0,1,1,0.9856387064292257,0,-0.47021790599285446,3,3,1,0,1,0,1,0,1,0,0,1,0
0,1.0421577558197987,1,1,0,0,1,0.49866621106498593,0,-0.5092130673018478,3,1,0,0,1,0,1,0,1,0,0,0,0
0,-1.1172721918246462,0,1,1,0,0,-0.3522891391960741,1,0.38736061960680435,0,2,0,0,0,1,0,0,1,0,0,0,1
0,-1.2802480369298874,0,0,0,0,1,-1.5073945462887242,1,0.46809841557575743,0,0,0,0,0,0,0,1,1,0,0,0,1
0,-0.9542963467194051,1,0,0,0,1,0.3075336616899431,0,0.19728633849435329,0,0,0,0,0,0,1,0,1,0,0,0,1
0,-0.26164900502213034,0,0,1,0,0,-0.5201533782124163,0,-0.4546038122514883,2,1,0,0,1,1,0,0,1,0,0,0,0
0,0.7162060656093164,0,0,0,0,0,-1.509056568457203,0,-0.6226915238687165,3,0,0,1,1,0,0,1,0,0,1,1,0
0,1.6125732136881425,1,1,1,1,1,1.6238552191250208,0,-0.48536445205363693,3,6,1,1,1,0,1,0,0,0,1,0,0
1,0.4309983366751445,0,1,1,1,1,1.3695658273477898,0,-0.3858828502207158,2,5,1,1,1,0,1,0,0,1,0,1,0
0,0.9606698332671781,1,0,0,0,1,-1.2913316643865018,0,-0.6139518810658555,3,0,0,1,1,0,0,1,0,0,1,0,0
0,-1.2802480369298874,0,0,0,0,0,-1.5190287014680746,0,0.44767078045108266,0,0,0,0,0,0,0,1,1,0,0,0,0
1,1.6125732136881425,1,0,0,1,1,1.2831406745869012,1,-0.5017545311164877,3,4,1,1,0,0,1,0,0,0,1,0,1
0,1.6125732136881425,1,1,1,0,1,1.1884054109836186,0,-0.5063117726120121,3,4,1,1,1,0,1,0,0,0,1,0,0
0,0.1457906077409725,1,0,0,1,1,1.0172171276303197,0,-0.3661220350562356,2,2,1,0,0,0,1,0,1,0,0,0,1
0,-1.1172721918246462,0,0,1,1,0,0.3440981493964733,0,0.7949405775705556,0,4,1,0,1,1,0,0,1,0,0,0,0
0,-0.791320501614164,1,0,0,0,1,0.653234272733499,1,0.03703362539384269,1,2,0,0,0,0,1,0,1,0,0,0,1
0,0.4717422979514547,0,0,0,0,0,0.8094643565704907,0,-0.4358406510999351,2,3,1,1,1,0,1,0,0,1,0,1,0
1,1.5310852911355222,1,0,1,1,1,1.432722669749978,0,-0.48969872991780145,3,5,1,1,0,0,1,0,0,1,0,0,1
0,0.4717422979514547,0,0,0,0,0,-1.5057325241202457,0,-0.616511735091504,2,0,0,1,1,0,0,1,0,1,0,1,0
0,-0.01718523736426863,1,0,0,1,1,0.703094937787858,1,-0.3630675694321179,2,1,1,0,1,0,1,0,1,0,0,1,0
0,1.4903413298592119,1,0,0,0,1,-1.3245721077560746,0,-0.625488777466021,3,0,0,1,1,0,0,1,0,0,1,1,0
0,-0.6690886177852331,0,0,1,1,0,-0.1794388336742964,1,-0.2592283913422885,1,2,1,0,0,1,0,0,1,0,0,0,1
1,1.4495973685829016,0,0,0,0,0,-1.5057325241202457,0,-0.6341057231077872,3,0,0,1,1,0,0,1,0,1,0,0,0
0,-0.6690886177852331,0,0,0,0,1,0.17124784387469535,0,-0.18678753400940776,1,0,0,0,1,0,1,0,1,0,0,1,0
1,1.4495973685829016,0,1,1,1,0,0.6000495633421824,0,-0.5269346518739856,3,5,1,1,1,1,0,0,0,0,1,0,0
0,-1.1580161531009565,0,0,0,0,0,-1.5223527458050319,0,-0.2235229450739492,0,0,0,0,0,0,0,1,1,0,0,0,0
1,-0.26164900502213034,0,1,1,0,0,-0.8625299449190146,0,-0.499133895168769,2,3,0,0,1,1,0,0,1,0,0,1,0
0,-0.13941712119319946,0,0,0,0,1,-1.136763602717989,1,-0.5480305201973559,2,1,0,0,0,1,0,0,1,0,0,0,1
1,-1.1172721918246462,0,0,0,0,0,-1.477478147256109,0,-0.2711874270315239,0,0,0,0,1,0,0,1,1,0,0,1,0
0,1.5310852911355222,1,0,0,1,1,1.0039209502824906,0,-0.5109073007917093,3,3,1,1,1,0,1,0,0,1,0,0,0
0,-0.3431369275747509,0,1,1,1,0,0.3191678168692938,0,-0.31970792417527544,1,4,1,1,1,1,0,0,0,1,0,0,0
0,1.6125732136881425,1,1,1,0,0,0.45379161251606304,0,-0.5416503821036218,3,5,1,1,1,1,0,0,0,0,1,0,0
0,-1.2802480369298874,0,0,1,0,1,0.31584377253233625,0,3.6694006629712352,0,1,0,0,0,0,1,0,1,0,0,0,0
0,1.5310852911355222,0,0,1,0,1,-0.4569965358102282,0,-0.5831644085365352,3,4,1,1,1,1,0,0,0,1,0,0,0
1,0.1457906077409725,0,0,0,0,0,-1.5157046571311175,0,-0.6065213858670813,2,0,0,0,1,0,0,1,1,0,0,0,0
0,0.22727853029359305,1,0,1,1,1,1.155164967614046,1,-0.3691353185267599,2,3,1,0,0,0,1,0,1,0,0,0,1
0,-0.6283446565089229,0,0,0,0,1,0.1729098660431739,1,-0.21314700342332069,1,0,0,0,0,0,1,0,1,0,0,0,1
1,0.3495104141225239,1,0,1,1,1,1.472611201793465,0,-0.3638760843659331,2,5,1,1,1,0,1,0,0,1,0,0,0
0,-1.2802480369298874,0,0,0,0,1,-0.648129085185271,1,1.9768251812124595,0,0,0,0,0,1,0,0,1,0,0,0,1
0,-1.2395040756535771,0,0,1,0,0,-1.1616939352451685,1,0.494362517878911,0,1,0,0,1,1,0,0,1,0,0,0,0
0,-0.7505765403378537,0,0,0,0,0,0.38731072577691766,0,-0.0721638962454058,1,1,0,0,0,0,1,0,1,0,0,0,1
0,-1.2395040756535771,0,0,1,0,1,1.0072449946194475,1,3.033225740517074,0,4,1,0,1,0,1,0,1,0,0,1,0
0,-1.2802480369298874,0,0,0,0,0,-1.495760391109374,1,0.4885260507004324,0,0,0,0,0,0,0,1,1,0,0,0,0
1,-0.791320501614164,1,0,1,1,1,0.26598310747797727,0,-0.060101864076550125,1,4,1,0,0,1,0,0,1,0,0,0,1
0,-1.076528230548336,0,0,0,0,0,-1.5240147679735105,0,-0.3510914419749801,0,0,0,0,0,0,0,1,1,0,0,0,0
0,-1.1580161531009565,0,0,0,0,1,0.3939588144508323,1,1.1223663862832018,0,1,0,0,1,0,1,0,1,0,0,0,0
1,-1.1172721918246462,0,0,1,1,1,1.1418687902662172,1,1.2618579518488389,0,4,1,0,0,0,1,0,1,0,0,0,0
0,-0.7098325790615434,0,1,0,1,0,1.228293943027106,0,0.07523121862442093,1,4,1,0,0,0,1,0,1,0,0,0,1
0,0.5939741817803856,0,1,0,0,0,0.354070282407345,0,-0.483610513714899,2,1,0,0,1,0,1,0,1,0,0,1,0
0,-0.9950403079957154,0,0,1,0,0,-0.023208749837305007,0,0.16427787411829134,0,3,1,0,0,1,0,0,1,0,0,0,0
0,-0.6283446565089229,0,0,0,0,1,-1.3013037973973738,0,-0.5007551360516798,1,0,0,0,0,1,0,0,1,0,0,0,0
1,-0.7098325790615434,0,1,0,0,0,0.3424361272279943,0,-0.11919609425864539,1,1,0,0,0,0,1,0,1,0,0,0,0
0,-0.26164900502213034,0,1,1,0,1,1.0321753271466272,0,-0.2527052809663419,2,4,1,1,1,0,1,0,0,1,0,0,0
0,-0.38388088885106114,1,1,0,0,0,-0.3456410505221597,0,-0.402507938547291,1,1,0,0,0,1,0,0,1,0,0,0,1
0,-1.1580161531009565,0,0,0,0,0,0.2643210853094987,0,1.0313174982989364,0,1,0,0,0,0,1,0,1,0,0,0,1
1,-0.13941712119319946,0,0,0,0,0,-1.494098368940895,0,-0.589858534976452,2,0,0,1,0,0,0,1,0,1,0,0,0
0,-0.3023929662984406,0,0,0,0,0,-1.5206907236365534,0,-0.5815677585229211,2,0,0,0,0,0,0,1,1,0,0,0,0
0,-0.9542963467194051,0,0,0,0,0,-0.6597632403646212,1,-0.14239605129309751,0,0,0,0,0,1,0,0,1,0,0,0,0
0,-0.5876006952326126,0,0,0,0,1,-0.5068572008645872,1,-0.36267660990820066,1,1,0,0,0,1,0,0,1,0,0,0,0
0,-1.1987601143772668,1,0,0,1,1,0.9989348837770544,0,2.1008501087551283,0,2,1,0,0,0,1,0,1,0,0,0,1
1,1.4903413298592119,0,1,1,0,0,-0.6165506639841769,0,-0.5899697057798516,3,4,0,1,1,1,0,0,0,0,1,0,0
0,-0.7505765403378537,0,0,0,0,0,-1.5107185906256815,0,-0.5165135974335717,1,0,0,1,0,0,0,1,0,1,0,0,0
0,-0.5468567339563023,1,0,0,1,0,0.15961368869534465,0,-0.2608763350162119,1,2,1,0,0,1,0,0,1,0,0,0,0
0,0.2680224915699033,1,0,0,0,0,0.8609870437933281,0,-0.40241066409431636,2,2,1,0,0,0,1,0,1,0,0,0,1
0,-0.05792919864057891,0,0,0,1,1,1.2166597878477559,0,-0.2972083432022407,2,4,1,0,0,0,1,0,1,0,0,0,1
1,-0.3431369275747509,0,0,0,0,0,-1.4808021915930663,0,-0.5725436823469656,1,0,0,1,0,0,0,1,0,1,0,0,0
0,-0.7505765403378537,0,0,1,0,0,-0.5317875333917667,0,-0.28733498622531456,1,1,0,0,1,1,0,0,1,0,0,0,0
0,1.2866215234776603,0,1,1,0,1,0.3175057947008148,0,-0.5335740399552783,3,5,1,1,0,1,0,0,0,0,1,0,0
0,0.7162060656093164,0,0,0,0,1,-1.5107185906256815,0,-0.6228059644016279,3,0,0,1,0,0,0,1,0,1,0,0,0
1,0.797693988161937,0,0,1,1,1,0.13135931183120808,0,-0.5156766700645824,3,4,1,1,0,1,0,0,0,1,0,0,1
0,-0.18016108246950976,1,0,0,1,0,1.1767712558042684,0,-0.2637744428565598,2,3,1,1,0,0,1,0,0,1,0,0,1
0,-0.46536881140368175,0,0,0,0,1,-1.4608579255713225,0,-0.556466868209884,1,0,0,1,1,0,0,1,0,0,1,1,0
1,-0.3023929662984406,0,0,0,1,1,1.033837349315106,1,-0.2365427564720936,2,3,1,0,0,0,1,0,1,0,0,0,1
0,-0.6283446565089229,0,0,0,0,0,-1.5107185906256815,0,-0.5416104063010294,1,0,0,1,0,0,0,1,0,1,0,0,0
0,1.0421577558197987,0,0,0,1,1,-0.6581012181961428,0,-0.5780635953733912,3,2,1,1,1,1,0,0,0,1,0,1,0
0,-0.6283446565089229,0,0,0,0,0,0.5551749647932596,1,-0.1385699228094283,1,1,1,0,1,0,1,0,1,0,0,0,0
0,0.7569500268856267,1,0,0,0,0,-1.3062898639028098,0,-0.6098521763878555,3,0,0,1,0,0,0,1,0,0,1,0,0
1,1.6125732136881425,0,1,1,1,0,-0.5284634890548093,0,-0.5889017807677426,3,4,1,1,0,1,0,0,0,0,1,0,0
0,0.797693988161937,0,1,0,1,0,0.6416001175541483,1,-0.48186920923830107,3,2,1,0,0,0,1,0,1,0,0,0,1
0,-0.22090504374582004,0,0,0,0,1,-1.5024084797832884,0,-0.5853839101396184,2,0,0,1,0,0,0,1,0,0,1,0,0
0,-1.1987601143772668,0,0,0,0,0,-1.4891123024354593,0,-0.0834477327904643,0,0,0,0,0,0,0,1,1,0,0,0,0
0,1.2866215234776603,1,1,1,0,1,0.5485268761193449,0,-0.5210929793736088,3,5,1,1,0,1,0,0,0,0,1,0,0
0,0.512486259227765,0,0,1,1,1,1.010569038956405,0,-0.4255154613378151,2,3,1,1,1,0,1,0,0,0,1,1,0
0,-1.1987601143772668,0,0,0,1,1,-0.9423070090059888,1,0.3966016926393955,0,1,1,0,0,1,0,0,1,0,0,0,0
0,1.5718292524118322,1,0,1,1,1,0.6150077628584902,0,-0.5320450850918563,3,5,1,1,1,1,0,0,0,0,1,1,0
0,-1.2802480369298874,0,0,0,0,0,-1.3212480634191175,1,0.7949405775705556,0,0,0,0,0,1,0,0,1,0,0,0,0
1,1.0421577558197987,0,0,0,0,0,-1.4791401694245876,0,-0.6269316425965843,3,0,0,1,1,0,0,1,0,0,1,1,0
1,0.06430268518835193,0,0,0,1,1,0.8327326669291911,0,-0.36743355007472,2,3,1,0,0,0,1,0,1,0,0,0,1
0,-0.9950403079957154,0,1,0,0,1,-0.4968850678537152,1,-0.020543586533528967,0,1,0,0,0,1,0,0,1,0,0,0,1
1,-0.7098325790615434,0,0,0,0,0,-1.495760391109374,0,-0.5226418879709742,1,0,0,0,0,0,0,1,1,0,0,0,0
1,1.368109446030281,0,0,1,1,0,-0.3373309396797665,0,-0.5718816353237353,3,4,1,1,1,1,0,0,0,0,1,0,0
0,-0.8320644628904743,0,0,0,0,1,-1.178314156929955,0,-0.4035555095793256,0,1,0,0,1,1,0,0,1,0,0,1,0
0,1.0421577558197987,0,0,0,0,1,-1.5173666792995961,0,-0.6292068755644659,3,0,0,1,1,0,0,1,0,0,1,0,0
1,-1.1987601143772668,0,0,0,0,0,-1.5190287014680746,0,-0.10971183509361768,0,0,0,1,0,0,0,1,0,0,1,0,0
0,0.4309983366751445,0,0,0,1,0,-0.3074145406471512,1,-0.519723654381735,2,4,1,0,1,1,0,0,1,0,0,1,0
0,-0.9542963467194051,0,0,0,0,0,0.5235965435921655,0,0.2731604118145743,0,2,0,0,0,0,1,0,1,0,0,0,1
0,-1.1987601143772668,0,0,0,0,0,-1.4808021915930663,0,-0.07615214881736612,0,0,0,1,0,0,0,1,0,1,0,0,0
1,-0.42462485012737144,0,0,0,1,1,0.15628964435838757,1,-0.3143688255041803,1,3,1,1,1,1,0,0,0,1,0,0,0
0,0.3087664528462136,1,0,0,1,1,1.3695658273477898,0,-0.36530639165357415,2,4,1,1,1,0,1,0,0,1,0,0,0
0,1.4495973685829016,1,0,0,0,0,-1.3062898639028098,0,-0.6239553454060853,3,0,0,1,1,0,0,1,0,0,1,0,0
0,0.8791819107145575,1,0,0,1,1,1.3130570736195162,1,-0.4457331681963866,3,4,1,0,0,0,1,0,1,0,0,0,1
0,0.7162060656093164,1,0,1,1,1,0.4920181223910713,0,-0.4849051222434586,3,4,1,1,0,1,0,0,0,0,1,0,0
0,-1.2802480369298874,0,0,0,0,1,-0.3173866736580229,0,2.557553665471074,0,1,1,0,0,1,0,0,1,0,0,0,1
0,1.6125732136881425,1,1,1,1,0,0.7728998688639604,0,-0.5262996739081713,3,6,1,1,1,1,0,0,0,0,1,0,0
1,0.3087664528462136,0,0,0,0,1,-1.4758161250876303,0,-0.6090144845695561,2,0,0,1,1,0,0,1,0,1,0,0,0
1,1.6125732136881425,1,1,1,1,1,1.7551549704348326,0,-0.47904827524405064,3,6,1,1,1,0,1,0,0,0,1,0,0
0,-1.076528230548336,0,0,0,0,0,-1.4891123024354593,0,-0.3335820404395445,0,0,0,0,0,0,0,1,1,0,0,0,0
0,-1.1172721918246462,0,0,0,0,1,-1.5007464576148097,0,-0.28480585044797385,0,0,0,0,1,0,0,1,1,0,0,1,0
0,0.6347181430566958,1,0,0,0,1,0.19119210989643878,0,-0.49902801821315035,2,3,1,1,1,1,0,0,0,1,0,1,0
0,-1.2802480369298874,1,0,0,1,1,0.9656944404074818,1,4.810429996363789,0,2,1,0,0,0,1,0,1,0,0,0,1
1,1.2866215234776603,0,1,1,1,0,0.03330000389096862,0,-0.5489284382248142,3,3,1,1,0,1,0,0,0,1,0,0,0
0,-0.6283446565089229,0,0,0,0,0,-1.4874502802669807,0,-0.5370709318288795,1,0,0,1,1,0,0,1,0,1,0,1,0
0,0.3087664528462136,0,0,0,0,1,0.5053142997389005,0,-0.4393298778196434,2,2,0,0,0,0,1,0,1,0,0,0,1
1,0.3495104141225239,0,1,0,0,0,-0.9772094745440403,0,-0.5687082896296799,2,2,0,1,1,1,0,0,0,1,0,1,0
0,0.7569500268856267,1,0,0,0,1,0.4920181223910713,0,-0.48840876317412896,3,1,0,1,1,0,1,0,0,1,0,0,0
0,0.3495104141225239,1,0,0,0,1,0.5136244105812937,0,-0.4440580263178882,2,1,0,0,0,0,1,0,1,0,0,0,1
1,-1.2802480369298874,0,0,0,0,0,-0.4769408018319716,1,2.2774032409041043,0,1,0,0,0,1,0,0,1,0,0,0,0
0,-1.2395040756535771,0,0,0,0,1,-1.4741541029191516,0,0.12861057469425585,0,0,0,0,0,0,0,1,1,0,0,0,0
0,1.4495973685829016,0,0,0,0,0,0.4920181223910713,0,-0.5324327731290741,3,2,0,1,1,0,1,0,0,1,0,1,0
1,-0.3431369275747509,1,0,0,0,0,-1.3328822185984677,0,-0.5517658591915822,1,0,0,1,0,0,0,1,0,0,1,0,0
0,1.5310852911355222,1,1,1,0,0,0.4155651026410543,0,-0.5400074329210248,3,4,1,1,1,1,0,0,0,0,1,1,0
0,-1.1987601143772668,0,0,1,0,1,-1.1650179795821258,0,0.2010800421603644,0,1,0,0,0,1,0,0,1,0,0,0,1
0,-1.2395040756535771,0,0,0,0,0,-0.6614252625331,0,1.0799547247862575,0,0,0,0,1,1,0,0,1,0,0,0,0
0,-1.1987601143772668,0,0,0,0,0,-1.1633559574136474,0,0.20253915895498406,0,1,0,0,1,1,0,0,1,0,0,1,0
0,-1.0357842692720256,1,0,1,1,1,0.327477927711687,1,0.4221362365452391,0,3,1,0,0,1,0,0,1,0,0,0,1
0,-0.791320501614164,0,1,0,1,1,0.2377287306138407,0,-0.0671890027932741,1,3,1,0,0,1,0,0,1,0,0,0,1
0,-1.0357842692720256,0,0,0,0,0,-1.4641819699082799,0,-0.36432771575474393,0,0,0,0,0,0,0,1,1,0,0,0,0
1,-0.8320644628904743,0,0,0,1,1,-0.2824842081199717,0,-0.16156660117933092,0,1,1,0,0,1,0,0,1,0,0,0,0
1,0.8384379494382472,1,0,0,1,1,1.3446354948206103,0,-0.43958031340318243,3,4,1,1,0,0,1,0,0,1,0,0,1
0,-0.8320644628904743,1,0,0,1,1,0.9773285955868325,1,0.17874433122734076,0,2,1,0,0,0,1,0,1,0,0,0,1
1,1.24587756220135,0,0,0,0,0,-1.504070501951767,0,-0.6314372839698007,3,0,0,1,0,0,0,1,0,0,1,0,0
0,-0.7098325790615434,0,1,1,1,0,0.653234272733499,0,-0.050982384110177414,1,6,1,0,0,1,0,0,1,0,0,0,0
1,0.1457906077409725,0,1,0,0,0,-0.37057138304933923,0,-0.49783690246244044,2,2,0,1,0,1,0,0,0,1,0,0,0
0,-1.1580161531009565,0,0,0,0,1,-1.16003191307669,0,0.03094702390771498,0,1,0,0,0,1,0,0,1,0,0,0,1
1,-0.3431369275747509,0,0,0,0,0,-1.499084435446331,0,-0.5751117279054963,1,0,0,1,0,0,0,1,0,0,1,0,0
0,1.1643896396487294,0,1,1,0,0,-0.701313794576587,0,-0.5848190907352496,3,4,0,1,1,1,0,0,0,1,0,1,0
0,-0.6690886177852331,1,0,0,0,0,-0.3157246514895444,0,-0.2873807624384791,1,1,0,0,0,1,0,0,1,0,0,0,1
