Dependents,tenure,MultipleLines,OnlineSecurity,TechSupport,StreamingTV,PaperlessBilling,MonthlyCharges,Churn,ChargesPerTenure,TenureGroup,NumAddons,HasStreaming,IsLongTermContract,IsAutoPayment,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,Segment,Segment_Label
1,1.2051336009250395,0,0,0,0,0,-1.4907743246039378,0,-0.630130158507954,3,0,0,1,1,0,0,1,0,1,0,0,0,3,Loyal Low-Risk
0,-1.2395040756535771,0,0,0,0,0,-1.3395303072723823,0,0.2861951885131763,0,0,0,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk
1,-0.22090504374582,0,0,0,0,0,-1.4691680364137156,0,-0.5812150050121339,2,0,0,1,0,0,0,1,0,0,1,0,0,3,Loyal Low-Risk
0,-1.1172721918246462,1,0,0,1,1,0.9989348837770544,1,1.178201922290646,0,2,1,0,1,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
0,-0.3023929662984406,0,1,0,1,0,-0.1245921021145015,0,-0.3930049727566913,2,5,1,1,0,1,0,0,0,1,0,0,1,1,Stable Mid-Risk
0,-1.2395040756535771,1,0,0,0,1,0.6947848269454648,1,2.6674737973324194,0,1,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,0.6754621043330061,1,0,1,1,1,1.3911721155380123,0,-0.4181107608044236,3,4,1,1,1,0,1,0,0,1,0,0,0,1,Stable Mid-Risk
0,1.24587756220135,1,1,0,1,0,1.4443568249293284,0,-0.4696577093663487,3,5,1,0,1,0,1,0,1,0,0,1,0,1,Stable Mid-Risk
1,-1.1580161531009563,0,0,0,0,0,-1.4758161250876305,0,-0.1908387288744693,0,0,0,0,1,0,0,1,1,0,0,1,0,2,Vulnerable High-Risk
0,-1.2802480369298874,0,0,0,1,1,-0.3157246514895444,0,2.560471899060313,0,1,1,0,0,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk
0,-0.8728084241667845,0,0,0,0,0,-1.4808021915930665,0,-0.4701136833646674,0,0,0,0,0,0,0,1,1,0,0,0,0,2,Vulnerable High-Risk
0,0.797693988161937,1,0,0,0,1,0.2709691739834133,0,-0.5064264201968051,3,0,0,0,1,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
0,1.1236456783724194,1,0,0,0,0,0.8194364895813623,0,-0.495923306666218,3,2,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,1.2866215234776603,1,0,1,1,1,1.3246912287988668,0,-0.4791602074913091,3,4,1,1,1,0,1,0,0,1,0,1,0,1,Stable Mid-Risk
1,0.4309983366751445,0,1,0,1,0,0.3457601715649518,0,-0.4675933907194153,2,4,1,1,1,1,0,0,0,0,1,0,0,1,Stable Mid-Risk
0,1.1643896396487294,1,0,1,1,0,1.2083496770053626,0,-0.476656174798607,3,3,1,1,1,0,1,0,0,1,0,0,0,1,Stable Mid-Risk
0,-1.2802480369298874,0,0,0,0,0,-0.6780454842178864,1,1.924296976606152,0,0,0,0,0,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk
0,-1.1172721918246462,0,0,0,1,1,0.8210985117498408,1,1.0741182576077788,0,2,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,1.368109446030281,1,1,1,0,0,0.131359311831208,0,-0.5473162063038705,3,4,0,1,1,1,0,0,0,0,1,0,0,1,Stable Mid-Risk
0,1.4088534073065913,0,1,1,1,1,1.5374300663641316,0,-0.476465132941247,3,6,1,1,0,0,1,0,0,0,1,0,1,1,Stable Mid-Risk
0,0.3902543753988342,0,0,1,1,1,1.1368827237607813,0,-0.3983454968386086,2,4,1,1,1,0,1,0,0,0,1,1,0,1,Stable Mid-Risk
0,-1.2802480369298874,1,0,0,1,1,0.706418982124815,1,4.355185556442463,0,1,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
1,-0.0579291986405789,0,0,0,0,0,-1.4558718590658866,0,-0.5904908189207873,2,0,0,1,0,0,0,1,0,0,1,0,0,3,Loyal Low-Risk
0,-1.0357842692720256,0,0,0,0,1,-1.509056568457203,0,-0.384025792482109,0,0,0,0,0,0,0,1,1,0,0,0,0,2,Vulnerable High-Risk
0,-1.1580161531009563,0,0,0,1,1,-0.6730594177124505,1,0.3729640005665573,0,2,1,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk
1,0.0643026851883519,1,0,0,1,0,0.4122410583040972,0,-0.4096228699648648,2,3,1,1,1,1,0,0,0,1,0,0,0,1,Stable Mid-Risk
0,-1.1987601143772668,0,0,0,0,1,-1.5073945462887242,0,-0.0994980175312802,0,0,0,1,0,0,0,1,0,1,0,0,0,3,Loyal Low-Risk
1,-0.5468567339563023,0,0,0,0,1,-1.327896152093032,0,-0.5220582412531264,1,0,0,0,0,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk
1,-0.0579291986405789,0,1,1,0,0,-0.9772094745440404,1,-0.5379626143144803,2,2,0,0,1,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk
0,-1.2802480369298874,1,0,0,1,0,1.025527238472713,1,4.915486405576403,0,2,1,0,0,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
0,-1.1987601143772668,0,1,1,0,0,-0.7794288364950829,0,0.5395951385121196,0,3,0,0,0,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk
0,0.5532302205040753,0,0,0,0,0,-1.5024084797832884,0,-0.6184158307667523,2,0,0,0,0,0,0,1,1,0,0,0,1,2,Vulnerable High-Risk
0,-1.2802480369298874,0,0,0,0,0,-1.4575338812343652,1,0.5556454232529355,0,0,0,0,0,0,0,1,1,0,0,0,0,2,Vulnerable High-Risk
1,1.490341329859212,1,1,0,0,0,0.653234272733499,0,-0.526268835431886,3,2,0,1,1,0,1,0,0,1,0,0,0,1,Stable Mid-Risk
0,-1.1172721918246462,0,0,0,0,0,-1.4808021915930665,0,-0.2731329160910167,0,0,0,0,0,0,0,1,1,0,0,0,0,2,Vulnerable High-Risk
0,-1.2802480369298874,0,0,0,0,0,-1.5007464576148095,0,0.4797713499327145,0,0,0,0,1,0,0,1,1,0,0,0,0,2,Vulnerable High-Risk
0,-0.2616490050221303,0,0,0,0,1,-1.4675060142452372,0,-0.5778181193527019,2,0,0,1,1,0,0,1,0,1,0,1,0,3,Loyal Low-Risk
0,-0.9135523854430948,0,0,0,0,1,-1.000477784902741,1,-0.2988664304688539,0,1,1,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk
0,-0.3023929662984406,0,0,1,1,0,1.1468548567716528,0,-0.2212781500053036,2,4,1,1,1,0,1,0,0,0,1,0,0,1,Stable Mid-Risk
1,1.2866215234776603,0,1,0,0,0,0.5402167652769517,0,-0.521541938387338,3,2,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
1,-0.0986731599168891,1,1,1,0,0,0.0931328019561993,0,-0.412549172402738,2,4,0,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk
0,-0.791320501614164,0,0,0,0,1,0.17789593254861,0,-0.0821970612522188,1,0,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,1.2866215234776603,1,1,1,1,1,1.6687298176739438,0,-0.4605733043229236,3,6,1,1,0,0,1,0,0,1,0,0,1,1,Stable Mid-Risk
1,0.5532302205040753,1,0,1,0,1,0.6648684279128493,0,-0.4564849116021564,2,2,0,0,1,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
0,-0.8320644628904743,0,0,0,0,0,-1.499084435446331,0,-0.4902045992290454,0,0,0,1,0,0,0,1,0,1,0,0,0,3,Loyal Low-Risk
0,-0.7098325790615434,0,0,0,0,0,-1.4974224132778524,1,-0.5230066671696292,1,0,0,0,1,0,0,1,1,0,0,0,0,2,Vulnerable High-Risk
1,-0.6283446565089229,1,0,0,1,1,0.9224818640270374,1,-0.0669110757847751,1,2,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
1,-0.791320501614164,0,1,0,0,1,-0.0547871710383989,0,-0.1405617330370043,1,3,1,0,0,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk
1,1.4088534073065913,1,1,1,1,0,0.3058716395214645,0,-0.5400654591067263,3,4,1,1,1,1,0,0,0,0,1,1,0,1,Stable Mid-Risk
0,-0.3431369275747509,0,0,0,0,0,-1.186624267772348,0,-0.5312214947233377,1,1,0,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk
0,-1.076528230548336,0,0,1,0,0,-0.4902369791798008,0,0.1675203558841127,0,1,0,0,0,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk
0,0.8384379494382472,1,1,1,0,1,-0.1578325454840742,1,-0.5372870972799342,3,2,0,1,0,1,0,0,0,1,0,0,1,1,Stable Mid-Risk
0,-0.6690886177852331,0,0,0,0,1,0.3158437725323362,1,-0.1569185549195471,1,1,0,0,1,0,1,0,1,0,0,1,0,0,Critical Churn-Risk
0,-0.9135523854430948,0,0,0,0,0,-1.4891123024354591,0,-0.4548592805118257,0,0,0,0,0,0,0,1,1,0,0,0,1,2,Vulnerable High-Risk
0,-0.791320501614164,0,0,0,0,1,0.327477927711687,0,-0.0446769151048568,1,1,0,1,0,0,1,0,0,1,0,0,0,0,Critical Churn-Risk
0,-0.9542963467194052,1,0,0,1,1,0.6831506717661141,1,0.3291904967279683,0,1,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-0.3023929662984406,0,1,1,1,0,0.3158437725323362,1,-0.3335179034375831,2,5,1,1,0,1,0,0,0,1,0,0,0,1,Stable Mid-Risk
0,-1.0357842692720256,0,0,1,0,1,-0.6780454842178864,0,-0.0192465938272004,0,3,1,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk
1,0.227278530293593,1,1,1,1,1,0.6848126939345931,0,-0.4114871188218733,2,5,1,1,1,1,0,0,0,0,1,0,0,1,Stable Mid-Risk
0,0.4309983366751445,1,1,0,0,1,0.974004551249875,0,-0.4174528317770315,2,3,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
1,-1.1580161531009563,0,0,1,1,1,1.1069663247281656,1,1.6231352701966597,0,4,1,0,1,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
0,-0.3023929662984406,1,0,1,1,0,1.4659631131195507,0,-0.1781780846873082,2,5,1,1,0,0,1,0,0,0,1,0,1,1,Stable Mid-Risk
1,-0.22090504374582,0,1,0,0,0,-0.2858082524569287,0,-0.4328019824736796,2,2,0,1,0,1,0,0,0,1,0,0,0,3,Loyal Low-Risk
1,1.6125732136881423,1,0,0,0,0,-1.286345597881066,0,-0.6253597127319372,3,0,0,1,0,0,0,1,0,0,1,0,0,3,Loyal Low-Risk
1,1.5718292524118322,1,1,0,0,1,0.6864747161030716,0,-0.5285594171935982,3,2,0,1,1,0,1,0,0,1,0,1,0,1,Stable Mid-Risk
0,-0.3431369275747509,1,0,0,1,1,0.802816267896576,0,-0.2517714462177853,1,2,1,0,1,0,1,0,1,0,0,1,0,0,Critical Churn-Risk
0,0.7162060656093164,1,1,1,1,1,1.4908934456467302,1,-0.4161263619637409,3,5,1,1,0,0,1,0,0,0,1,0,1,1,Stable Mid-Risk
0,1.0014137945434884,0,1,0,1,1,0.3175057947008148,0,-0.5174595076314631,3,4,1,1,1,1,0,0,0,0,1,0,0,1,Stable Mid-Risk
0,-0.7098325790615434,0,0,0,0,0,-0.5301255112232879,0,-0.3107051735524723,1,1,0,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk
0,-1.1580161531009563,1,1,0,0,1,0.5086383440758576,0,1.2029096333462053,0,1,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-0.1801610824695097,0,1,0,0,0,-0.2907943189623648,0,-0.4414848055667856,2,2,0,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk
0,-0.9542963467194052,1,0,0,0,1,0.3241538833747294,1,0.2031228056728319,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,0.9199258719908678,1,1,0,1,1,0.8310706447607126,0,-0.4799106104142563,3,2,1,0,1,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
0,-1.1987601143772668,1,0,0,1,1,1.201701588331448,1,2.278862357698724,0,3,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-0.9135523854430948,0,0,0,1,1,1.0005969059455335,1,0.3399614316118877,0,3,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
1,0.9199258719908678,0,0,0,0,0,-1.5190287014680746,0,-0.6272814066708394,3,0,0,1,1,0,0,1,0,1,0,0,0,3,Loyal Low-Risk
1,-0.506112772679992,0,0,0,0,0,-1.477478147256109,0,-0.553978158179234,1,0,0,0,0,0,0,1,1,0,0,0,0,2,Vulnerable High-Risk
1,1.2051336009250395,1,0,1,1,1,1.3712278495162684,0,-0.4706000556295406,3,4,1,1,1,0,1,0,0,1,0,1,0,1,Stable Mid-Risk
0,-0.0171852373642686,1,0,1,1,1,1.33300133964126,1,-0.2960366282005007,2,4,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,0.4309983366751445,0,0,0,0,1,-1.5007464576148095,0,-0.6149641869759984,2,0,0,1,1,0,0,1,0,0,1,0,0,3,Loyal Low-Risk
0,-0.9542963467194052,0,0,0,0,0,-1.3528264846202114,1,-0.3857767326356525,0,0,0,1,1,1,0,0,0,1,0,0,0,3,Loyal Low-Risk
0,1.1236456783724194,0,1,1,0,0,-0.1644806341579885,0,-0.5525657422344031,3,3,0,1,1,1,0,0,0,0,1,0,0,1,Stable Mid-Risk
0,1.0421577558197987,1,1,0,1,1,0.7080810042932936,0,-0.496748747564758,3,5,1,1,0,1,0,0,0,0,1,0,1,1,Stable Mid-Risk
1,-1.0357842692720256,0,0,0,0,0,-1.5073945462887242,0,-0.3832962340847992,0,0,0,1,0,0,0,1,0,1,0,0,0,3,Loyal Low-Risk
1,-1.2395040756535771,0,1,0,1,0,1.0737258813585928,0,3.111045302896789,0,3,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,0.1865345690172827,0,0,0,0,0,-0.9356589203320744,0,-0.5545120705902978,2,2,0,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk
1,1.3273654847539706,1,0,1,1,1,1.2997608962716871,0,-0.4833341658371301,3,4,1,1,1,0,1,0,0,1,0,0,0,1,Stable Mid-Risk
1,0.2680224915699033,0,0,0,0,0,-1.4974224132778524,0,-0.6094593372508424,2,0,0,1,0,0,0,1,0,0,1,0,0,3,Loyal Low-Risk
0,1.368109446030281,1,0,1,1,1,1.304746962777123,1,-0.4858155223037831,3,4,1,1,0,0,1,0,0,1,0,0,1,1,Stable Mid-Risk
0,1.4495973685829016,1,0,0,0,0,-1.337868285103904,0,-0.6255624885421881,3,0,0,1,0,0,0,1,0,0,1,0,0,3,Loyal Low-Risk
1,1.2051336009250395,0,1,1,1,0,-0.5351115777287238,0,-0.5768608152123166,3,4,1,1,1,1,0,0,0,0,1,0,0,1,Stable Mid-Risk
0,-1.1987601143772668,0,0,1,1,1,0.7828720018748321,1,1.911164925454576,0,3,1,0,0,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
0,1.6125732136881423,1,1,0,1,1,1.4875694013097729,0,-0.4919204836787773,3,5,1,1,0,0,1,0,0,0,1,0,1,1,Stable Mid-Risk
0,0.3495104141225239,0,0,0,0,0,-1.4675060142452372,0,-0.6097025233832791,2,0,0,1,1,0,0,1,0,0,1,1,0,3,Loyal Low-Risk
1,-0.1394171211931994,0,1,0,1,0,0.9922867951031402,1,-0.2988133716763222,2,3,1,0,1,0,1,0,1,0,0,1,0,0,Critical Churn-Risk
0,-1.1580161531009563,0,1,0,0,0,-0.3190486958265014,0,0.6215975023697431,0,2,0,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk
0,0.8384379494382472,1,0,0,0,0,-1.35448850678869,0,-0.6151066596596481,3,0,0,1,1,0,0,1,0,1,0,0,0,3,Loyal Low-Risk
0,-1.2802480369298874,1,0,0,0,1,0.3191678168692938,1,3.675237130149714,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
1,0.3495104141225239,1,1,1,0,0,0.5019902554019434,1,-0.4450307708476346,2,5,1,0,1,1,0,0,1,0,0,1,0,1,Stable Mid-Risk
0,0.2680224915699033,0,0,0,0,1,-1.4741541029191516,0,-0.607416573738375,2,0,0,1,1,0,0,1,0,0,1,0,0,3,Loyal Low-Risk
0,1.24587756220135,0,0,0,0,0,-1.5140426349626388,0,-0.631984452767783,3,0,0,1,0,0,0,1,0,0,1,0,0,3,Loyal Low-Risk
0,-0.7098325790615434,1,0,0,0,1,-1.2780354870386728,0,-0.4748558129471812,1,0,0,0,0,0,0,1,1,0,0,0,1,2,Vulnerable High-Risk
0,-0.791320501614164,0,0,0,0,0,-0.69798975023963,0,-0.3018983614706609,1,0,0,1,0,1,0,0,0,1,0,0,1,3,Loyal Low-Risk
0,-1.2802480369298874,0,0,0,0,1,-0.4869129348428435,0,2.2598938393686683,0,1,0,0,0,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk
0,-1.2802480369298874,0,0,0,0,0,-1.4741541029191516,0,0.5264630873605428,0,0,0,1,0,0,0,1,0,0,1,0,0,3,Loyal Low-Risk
0,-0.9950403079957154,0,0,0,0,1,0.1629377330323022,1,0.2369094656726909,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,1.1236456783724194,0,1,0,0,0,-0.112957946935151,0,-0.5495996687502583,3,3,0,1,0,1,0,0,0,0,1,0,1,1,Stable Mid-Risk
0,-0.8320644628904743,1,0,0,1,1,1.1069663247281656,1,0.2137631342982119,0,3,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,0.3087664528462136,1,0,1,1,0,0.1978401985703534,0,-0.4656651565518027,2,3,1,1,1,1,0,0,0,1,0,1,0,1,Stable Mid-Risk
0,1.368109446030281,0,1,0,0,1,-0.1212680577775442,0,-0.5605571467684785,3,3,0,1,1,1,0,0,0,0,1,0,0,1,Stable Mid-Risk
1,0.3902543753988342,0,0,0,0,0,-1.4808021915930665,0,-0.6121230737247411,2,0,0,1,0,0,0,1,0,1,0,0,0,3,Loyal Low-Risk
0,1.368109446030281,1,1,1,0,1,-0.0315188606796979,0,-0.5558531284455256,3,3,0,1,1,1,0,0,0,1,0,1,0,1,Stable Mid-Risk
0,0.6754621043330061,1,0,0,1,0,1.1269105907499095,0,-0.4366707264319853,3,3,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-1.2802480369298874,0,0,0,0,0,-1.472492080750673,1,0.5293813209497821,0,0,0,0,0,0,0,1,1,0,0,0,0,2,Vulnerable High-Risk
0,0.3495104141225239,0,0,0,0,0,-1.4891123024354591,0,-0.6115090489385224,2,0,0,1,0,0,0,1,0,0,1,0,0,3,Loyal Low-Risk
1,0.3495104141225239,0,0,0,0,0,-1.5123806127941604,0,-0.6134545379980153,2,0,0,1,1,0,0,1,0,0,1,0,0,3,Loyal Low-Risk
1,-0.3838808888510611,0,1,1,0,0,0.6515722505650204,0,-0.2565962590853275,1,3,0,0,0,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
0,-1.1987601143772668,0,0,0,0,0,-1.3195860412506386,0,0.0653821802607384,0,0,0,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk
0,-1.1580161531009563,0,1,1,0,0,-0.5500697772450316,0,0.4593437148080397,0,4,1,0,0,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk
1,0.797693988161937,0,0,0,0,0,-1.494098368940895,0,-0.6233760078108467,3,0,0,1,0,0,0,1,0,0,1,0,0,3,Loyal Low-Risk
0,-1.1580161531009563,1,1,0,1,1,1.1568269897825243,1,1.658154073267531,0,3,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-0.8728084241667845,0,0,1,0,1,0.9773285955868324,0,0.2492308963828124,0,4,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-1.2395040756535771,0,1,0,0,1,-0.0880276144079715,0,1.751148450311289,0,2,1,0,0,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk
0,-0.2616490050221303,1,0,0,0,0,0.4820459893801996,0,-0.3242560452654676,2,1,0,0,1,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
1,-0.3431369275747509,0,1,0,0,1,-0.2841462302884502,0,-0.4044534276067839,1,2,0,1,1,1,0,0,0,1,0,1,0,1,Stable Mid-Risk
0,-0.8320644628904743,0,0,0,0,0,-1.4791401694245876,0,-0.484817091064296,0,0,0,0,0,0,0,1,1,0,0,0,0,2,Vulnerable High-Risk
0,1.1236456783724194,1,0,1,1,1,1.1368827237607813,0,-0.4776484668122933,3,3,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
1,1.2866215234776603,1,1,1,1,1,0.8576629994563706,0,-0.5043917040628856,3,6,1,1,0,1,0,0,0,0,1,0,0,1,Stable Mid-Risk
0,1.368109446030281,0,1,1,1,1,0.7014329156193795,0,-0.5174369788080774,3,6,1,1,1,1,0,0,0,0,1,0,0,1,Stable Mid-Risk
0,1.1236456783724194,1,0,0,0,1,0.4787219450432425,0,-0.5155376635774983,3,1,0,1,1,0,1,0,0,1,0,0,0,3,Loyal Low-Risk
1,-0.6283446565089229,1,1,0,1,1,0.1845440212225241,0,-0.2108772661872457,1,3,1,1,1,1,0,0,0,1,0,0,0,1,Stable Mid-Risk
1,0.3902543753988342,0,0,0,0,0,-1.5107185906256817,0,-0.6145662460320112,2,0,0,1,0,0,0,1,0,0,1,0,0,3,Loyal Low-Risk
0,-1.2802480369298874,1,0,0,0,1,-0.4869129348428435,0,2.2598938393686683,0,0,0,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk
1,0.5939741817803856,0,0,1,0,0,-0.0331808828481767,0,-0.5119416981437636,2,3,1,1,1,1,0,0,0,0,1,0,0,1,Stable Mid-Risk
0,-0.9135523854430948,0,0,0,0,1,-1.4708300585821945,0,-0.4490228133333472,0,0,0,0,0,0,0,1,1,0,0,0,0,2,Vulnerable High-Risk
0,1.5310852911355222,1,1,1,1,1,0.7895200905487467,0,-0.5215115862286633,3,6,1,1,1,1,0,0,0,0,1,1,0,1,Stable Mid-Risk
0,1.4088534073065913,1,0,0,1,1,1.216659787847756,0,-0.493030400080164,3,3,1,0,1,0,1,0,1,0,0,1,0,0,Critical Churn-Risk
0,-1.2802480369298874,0,0,0,0,1,0.5701331643095673,1,4.115890402124844,0,1,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-1.0357842692720256,0,0,0,0,1,0.1513035778529514,1,0.3448030464303983,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-1.2802480369298874,0,0,0,0,0,-0.6713973955439717,0,1.9359699109631092,0,0,0,0,0,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk
0,-1.1580161531009563,0,0,1,1,1,-0.0348429050166552,0,0.821204679873709,0,3,1,0,1,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk
1,1.368109446030281,1,1,0,1,0,1.477597268298901,0,-0.4767559314595777,3,5,1,1,1,0,1,0,0,0,1,0,0,1,Stable Mid-Risk
0,-0.8320644628904743,0,0,0,0,1,0.6582203392389346,0,0.09254420059135,0,2,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-0.3431369275747509,0,0,0,0,0,-1.4741541029191516,0,-0.5716098475984092,1,0,0,1,1,0,0,1,0,1,0,1,0,3,Loyal Low-Risk
0,-0.2616490050221303,0,0,0,1,1,0.6964468491139434,0,-0.2963707020794035,2,2,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-1.076528230548336,0,0,0,1,1,0.874283221141157,1,0.8520545778170956,0,2,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,1.0014137945434884,1,0,1,1,0,1.4343846919184566,0,-0.4498369913566773,3,4,1,1,0,0,1,0,0,0,1,0,1,1,Stable Mid-Risk
0,-0.7505765403378537,1,0,0,1,1,0.7080810042932936,1,0.0029319814510179,1,1,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
1,0.3902543753988342,1,0,0,0,0,-1.39105299449522,0,-0.6047935568029308,2,0,0,1,0,0,0,1,0,0,1,0,1,3,Loyal Low-Risk
0,-0.3023929662984406,1,0,0,1,1,0.9939488172716188,1,-0.241930264636843,2,2,1,0,1,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
0,1.2866215234776603,0,0,0,0,0,-1.5073945462887242,0,-0.6321654393701926,3,0,0,1,1,0,0,1,0,0,1,1,0,3,Loyal Low-Risk
0,-0.4246248501273714,1,0,0,0,1,0.6748405609237209,1,-0.2351958794309063,1,1,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-0.5468567339563023,0,0,0,0,1,-1.499084435446331,0,-0.5521160472222908,1,0,0,1,1,0,0,1,0,1,0,1,0,3,Loyal Low-Risk
1,1.1643896396487294,1,0,0,1,1,1.1418687902662172,1,-0.4804216374943996,3,3,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-0.4246248501273714,0,0,0,1,1,0.7379974033259092,0,-0.2255530206142895,1,2,1,0,1,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
0,1.5310852911355222,1,0,0,1,1,1.2681824750705932,1,-0.4978369024624404,3,4,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-0.8320644628904743,0,0,0,0,1,0.503652277570422,0,0.0507910123145421,0,1,1,0,1,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
0,-0.0579291986405789,0,1,1,0,1,-0.026532794174262,0,-0.4336357634991765,2,3,1,1,0,1,0,0,0,1,0,0,1,1,Stable Mid-Risk
0,-0.8728084241667845,0,0,0,1,1,0.0033836048583535,0,-0.0357832508328894,0,2,1,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk
1,1.4495973685829016,1,0,0,0,0,-1.2979797530604165,0,-0.6235324130018478,3,0,0,1,0,0,0,1,0,0,1,0,0,3,Loyal Low-Risk
1,1.6125732136881423,1,1,1,1,1,0.8427047999400633,0,-0.5229417064904166,3,6,1,1,1,1,0,0,0,0,1,0,0,1,Stable Mid-Risk
0,1.4088534073065913,1,1,1,1,1,1.7052943053804734,0,-0.4677962625732127,3,6,1,1,1,0,1,0,0,0,1,1,0,1,Stable Mid-Risk
0,1.1236456783724194,0,1,1,1,1,1.3346633618097383,0,-0.4662625718247696,3,5,1,0,1,0,1,0,1,0,0,0,0,1,Stable Mid-Risk
0,-1.2802480369298874,0,0,0,0,1,-0.6564391960276642,1,1.962234013266263,0,0,0,0,0,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk
1,-1.2802480369298874,0,0,0,0,1,0.2061503094127465,1,3.476797246081444,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
1,1.0421577558197987,0,1,0,1,0,-0.4918990013482794,0,-0.5681712781217327,3,4,1,1,0,1,0,0,0,1,0,0,0,1,Stable Mid-Risk
1,0.5939741817803856,0,0,0,0,0,0.1911921098964387,1,-0.4955266342042927,2,0,0,0,1,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
0,-1.2802480369298874,0,0,0,0,1,0.4953421667280288,1,3.9845698906090767,0,1,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-1.2802480369298874,0,0,0,0,0,-1.4741541029191516,0,0.5264630873605428,0,0,0,0,0,0,0,1,1,0,0,0,0,2,Vulnerable High-Risk
